canonical_id,raw_variants,n_variants,total_count,median_unit_price_by_variant,max_variant_price_gap,warning
sudeks_buse_kent,sudeks buse kent sitesi,1,1,"{""sudeks buse kent sitesi"": 39285.71}",0.0,
atakent_evleri_136_ada,atakent evleri 136. ada,1,1,"{""atakent evleri 136. ada"": 40937.5}",0.0,
kartepe_ibrikdere_butik,kartepe ibrikdere satilik butik site,1,1,"{""kartepe ibrikdere satilik butik site"": 30000.0}",0.0,
vefakent_saklibahce,vefakent saklibahce | vefakent saklibahce konutlari,2,3,"{""vefakent saklibahce"": 54545.45, ""vefakent saklibahce konutlari"": 41666.665}",12878.784999999996,possible_bad_merge
krediye_eminevime_uygun_butik,krediye eminevime uygun butik site,1,1,"{""krediye eminevime uygun butik site"": 41990.0}",0.0,
sarimese_konaklari,sarimese konaklari | sarimese konaklari sitesi,2,5,"{""sarimese konaklari sitesi"": 45685.185, ""sarimese konaklari"": 35800.0}",9885.184999999998,possible_bad_merge
sultan_mehmet,sultan mehmet mah site,1,1,"{""sultan mehmet mah site"": 39040.0}",0.0,
kartepe_ataevler,kocaeli kartepe ataevler site,1,1,"{""kocaeli kartepe ataevler site"": 34166.67}",0.0,
masal,masal evleri sitesi,1,1,"{""masal evleri sitesi"": 48800.0}",0.0,
dorukpark,dorukpark evleri,1,7,"{""dorukpark evleri"": 39994.12}",0.0,
casaba,casaba residence,1,3,"{""casaba residence"": 61153.85}",0.0,
aykent,aykent sitesi,1,1,"{""aykent sitesi"": 29571.43}",0.0,
ars_den_kent_meydaninda,ars'den kent meydaninda site,1,1,"{""ars'den kent meydaninda site"": 46153.85}",0.0,
kartepe_ataevler_hursoy_city,kartepe ataevler hursoy city,1,1,"{""kartepe ataevler hursoy city"": 37307.69}",0.0,
merkezi_konum_havuzlu_ve_asansorlu,merkezi konum havuzlu ve asansorlu site,1,1,"{""merkezi konum havuzlu ve asansorlu site"": 45461.54}",0.0,
kamelya,kamelya sitesi,1,2,"{""kamelya sitesi"": 27518.475}",0.0,
kartepe_fatih_sultan_mehmet_mh_havuzlu,kartepe fatih sultan mehmet mh havuzlu site,1,1,"{""kartepe fatih sultan mehmet mh havuzlu site"": 43400.0}",0.0,
kaymakamlik_belediye_yani_tower,kaymakamlik belediye yani tower residence,1,1,"{""kaymakamlik belediye yani tower residence"": 63281.25}",0.0,
tuana_evleri_1,tuana evleri 1 sitesi,1,3,"{""tuana evleri 1 sitesi"": 41500.0}",0.0,
mk_elegance,mk elegance sitesi,1,2,"{""mk elegance sitesi"": 40487.725}",0.0,
480,480 residence sitesi,1,14,"{""480 residence sitesi"": 47083.335}",0.0,
151_ada,151 ada,1,1,"{""151 ada"": 31250.0}",0.0,
carpediem_kartepe,carpediem kartepe,1,3,"{""carpediem kartepe"": 55000.0}",0.0,
emar_delux,emar delux | emar delux sitesi,2,6,"{""emar delux sitesi"": 39655.17, ""emar delux"": 46363.64}",6708.470000000001,
doga_kent,doga kent sitesi,1,5,"{""doga kent sitesi"": 22833.33}",0.0,
new_life_kartepe,new life kartepe,1,1,"{""new life kartepe"": 43333.33}",0.0,
zaferan,zaferan sitesi,1,3,"{""zaferan sitesi"": 53990.0}",0.0,
yonca,yonca sitesi,1,1,"{""yonca sitesi"": 30384.62}",0.0,
sudeks_busekent,sudeks busekent sitesi,1,3,"{""sudeks busekent sitesi"": 39047.62}",0.0,
mk_konsept_1,mk konsept 1 sitesi,1,1,"{""mk konsept 1 sitesi"": 35632.18}",0.0,
atakent_evleri_152_ada,atakent evleri 152. ada,1,3,"{""atakent evleri 152. ada"": 40000.0}",0.0,
sifir,sifir site,1,1,"{""sifir site"": 42605.63}",0.0,
kartepe_ataevler_mahallesinde,kartepe ataevler mahallesinde site,1,1,"{""kartepe ataevler mahallesinde site"": 28928.57}",0.0,
ekomax_dan_kartepe,ekomax'dan kartepe site,1,1,"{""ekomax'dan kartepe site"": 29285.71}",0.0,
zeray_esil,zeray esil,1,14,"{""zeray esil"": 46788.72}",0.0,
kartepe_premium,kartepe premium sitesi,1,1,"{""kartepe premium sitesi"": 41666.67}",0.0,
yuksek_kredili_butik,yuksek kredili butik site,1,1,"{""yuksek kredili butik site"": 44990.91}",0.0,
saglik_kent,saglik kent konutlari sitesi,1,4,"{""saglik kent konutlari sitesi"": 45076.53}",0.0,
kartepe_fsm_bahcesehir_koleji_yakini_gulas,kartepe fsm bahcesehir koleji yakini gulas sitesi,1,1,"{""kartepe fsm bahcesehir koleji yakini gulas sitesi"": 49818.18}",0.0,
atakent_evleri_142_ada,atakent evleri 142. ada,1,2,"{""atakent evleri 142. ada"": 32222.22}",0.0,
kartepe_konutlari_2,kartepe konutlari 2. etap,1,5,"{""kartepe konutlari 2. etap"": 33333.33}",0.0,
my_life_kartepe,my life kartepe,1,3,"{""my life kartepe"": 56756.76}",0.0,
effect_kartepe,effect kartepe,1,2,"{""effect kartepe"": 52536.78}",0.0,
kartepe_de,kartepe'de site,1,2,"{""kartepe'de site"": 34750.0}",0.0,
tac_yaprak,tac yaprak evleri,1,1,"{""tac yaprak evleri"": 34800.0}",0.0,
derin_den_ert_gazi_mah,derin'den ert. gazi mah. site,1,1,"{""derin'den ert. gazi mah. site"": 37181.82}",0.0,
eksioglu_kardelen,eksioglu izmit kardelen evleri,1,6,"{""eksioglu izmit kardelen evleri"": 30386.955}",0.0,
kartepe_de_havuzlu,kartepe'de havuzlu site,1,2,"{""kartepe'de havuzlu site"": 40112.979999999996}",0.0,
zeray_forum_anatolia,zeray forum anatolia sitesi,1,1,"{""zeray forum anatolia sitesi"": 40357.14}",0.0,
guldeste_sitesi_7,guldeste sitesi 7,1,1,"{""guldeste sitesi 7"": 41346.15}",0.0,
k_h_eksioglu_insaat_limited_sirketi,k. h. eksioglu insaat limited sirketi,1,2,"{""k. h. eksioglu insaat limited sirketi"": 25687.5}",0.0,
pasa_park_evleri_12,pasa park evleri 12,1,2,"{""pasa park evleri 12"": 39402.354999999996}",0.0,
ertugrulgazi_bluepark,ertugrulgazi bluepark evleri,1,1,"{""ertugrulgazi bluepark evleri"": 40476.19}",0.0,
ertugrulgazi_de,ertugrulgazi'de site,1,1,"{""ertugrulgazi'de site"": 41666.67}",0.0,
bariskent,bariskent sitesi,1,1,"{""bariskent sitesi"": 38000.0}",0.0,
cinar,cinar sitesi,1,2,"{""cinar sitesi"": 37338.71}",0.0,
kartepe_kent,kartepe kent | kocaeli kartepe kent,2,5,"{""kartepe kent"": 53489.585, ""kocaeli kartepe kent"": 38529.41}",14960.174999999996,possible_bad_merge
genis_kulanisli,genis kulanisli site,1,1,"{""genis kulanisli site"": 33888.89}",0.0,
ertugrul_gazi_de,ertugrul gazi'de site,1,2,"{""ertugrul gazi'de site"": 55113.634999999995}",0.0,
kartepe_elizan,kartepe elizan evleri,1,1,"{""kartepe elizan evleri"": 37142.86}",0.0,
arslanbey_atakent,arslanbey atakent konutlari,1,1,"{""arslanbey atakent konutlari"": 32777.78}",0.0,
kartepe_cadde_life,kartepe cadde life sitesi,1,2,"{""kartepe cadde life sitesi"": 38029.56}",0.0,
deallife_dan_hasanpasada_butik,deallife'dan hasanpasada butik site,1,1,"{""deallife'dan hasanpasada butik site"": 35714.29}",0.0,
finans_kuruluslarina_uygun_1_99_kredi_butik,finans kuruluslarina uygun 1.99 kredi butik site,1,1,"{""finans kuruluslarina uygun 1.99 kredi butik site"": 32294.12}",0.0,
kartepe_ertugrulgazi_havz_hmm_saunli,kartepe ertugrulgazi havz hmm saunli site,1,1,"{""kartepe ertugrulgazi havz hmm saunli site"": 45000.0}",0.0,
butik,butik site | satilik butik site,2,4,"{""butik site"": 34058.82, ""satilik butik site"": 41190.48}",7131.6600000000035,
vefakent_gulbahce,vefakent gulbahce konutlari,1,1,"{""vefakent gulbahce konutlari"": 47931.03}",0.0,
kartepe_aslanbey_vera_life,kartepe aslanbey vera life sitesi,1,1,"{""kartepe aslanbey vera life sitesi"": 30526.32}",0.0,
kartele,kocaeli kartele site,1,1,"{""kocaeli kartele site"": 44193.55}",0.0,
guldeste_sitesi_5,guldeste sitesi 5,1,1,"{""guldeste sitesi 5"": 34454.55}",0.0,
ataevlerde,ataevlerde site,1,1,"{""ataevlerde site"": 37347.83}",0.0,
kartepe_fsm_mah,kartepe fsm.mah site,1,1,"{""kartepe fsm.mah site"": 36785.71}",0.0,
1_99_kredi_fsm_de_butik,1.99 kredi fsm de butik site,1,1,"{""1.99 kredi fsm de butik site"": 30593.75}",0.0,
kartepe_aslanbey_veralife,kartepe aslanbey veralife sitesi,1,1,"{""kartepe aslanbey veralife sitesi"": 33368.42}",0.0,
gate_41_masukiye,gate 41 masukiye,1,6,"{""gate 41 masukiye"": 48083.335}",0.0,
atakent_evleri_132_ada,atakent evleri 132. ada,1,1,"{""atakent evleri 132. ada"": 39987.5}",0.0,
gokbal_sirius,gokbal sirius sitesi,1,1,"{""gokbal sirius sitesi"": 48222.22}",0.0,
pasa_park_evleri_13,pasa park evleri 13,1,2,"{""pasa park evleri 13"": 42766.455}",0.0,
zeray_esil_kartepe,zeray esil kartepe,1,1,"{""zeray esil kartepe"": 49565.22}",0.0,
gundogdu_kalici,izmit gundogdu kalici konutlari,1,1,"{""izmit gundogdu kalici konutlari"": 34800.0}",0.0,
mira,mira evleri,1,3,"{""mira evleri"": 43157.89}",0.0,
kabaoglu,izmit kabaoglu site,1,1,"{""izmit kabaoglu site"": 64486.57}",0.0,
tepekoy_de_butik,izmit tepekoy'de butik site,1,1,"{""izmit tepekoy'de butik site"": 34500.0}",0.0,
yuvam_akarca_evleri_10_ada,yuvam izmit akarca evleri 10. ada,1,2,"{""yuvam izmit akarca evleri 10. ada"": 42000.0}",0.0,
zenan,zenan evleri sitesi,1,1,"{""zenan evleri sitesi"": 34500.0}",0.0,
kavan_life,kavan life evleri,1,1,"{""kavan life evleri"": 43750.0}",0.0,
yuvam_akarca_evleri_7_ada,yuvam izmit akarca evleri 7. ada,1,1,"{""yuvam izmit akarca evleri 7. ada"": 37500.0}",0.0,
plajyolu_sea_life,izmit plajyolu sea life,1,1,"{""izmit plajyolu sea life"": 40588.24}",0.0,
listing_portal_yelkent_tetra,listing_portal satilik yelkent tetra evleri,1,1,"{""listing_portal satilik yelkent tetra evleri"": 47058.82}",0.0,
diamond_boutioue,diamond boutioue,1,3,"{""diamond boutioue"": 37738.1}",0.0,
respark_3,respark 3 sitesi,1,1,"{""respark 3 sitesi"": 54098.36}",0.0,
yesilova_park,yesilova park,1,1,"{""yesilova park"": 38636.36}",0.0,
mimkon_yasam,mimkon yasam sitesi,1,3,"{""mimkon yasam sitesi"": 37000.0}",0.0,
plaj_yolunda_sea_life,plaj yolunda sea life,1,1,"{""plaj yolunda sea life"": 45454.55}",0.0,
pirelli,pirelli blok evleri sitesi,1,1,"{""pirelli blok evleri sitesi"": 35384.62}",0.0,
sehr_i_bahce_sitesi_3,sehr-i bahce sitesi 3,1,1,"{""sehr-i bahce sitesi 3"": 66346.15}",0.0,
academic_life,academic life sitesi,1,1,"{""academic life sitesi"": 33333.33}",0.0,
terrace_yahyakaptan_2,terrace yahyakaptan 2,1,1,"{""terrace yahyakaptan 2"": 54285.71}",0.0,
kurucesme,izmit kurucesme site,1,1,"{""izmit kurucesme site"": 31818.18}",0.0,
yelkent_tetra,yelkent tetra sitesi,1,4,"{""yelkent tetra sitesi"": 40562.5}",0.0,
kurucesmede,kurucesmede site,1,1,"{""kurucesmede site"": 34444.44}",0.0,
sehir_hastanesine_yakin,sehir hastanesine yakin satilik site,1,1,"{""sehir hastanesine yakin satilik site"": 45333.33}",0.0,
yuvam_akarca_evleri_6_ada,yuvam izmit akarca evleri 6. ada,1,1,"{""yuvam izmit akarca evleri 6. ada"": 38476.19}",0.0,
ozum,ozum sitesi,1,2,"{""ozum sitesi"": 60978.71}",0.0,
solin_konutlari_1,solin konutlari 1 etap sitesi,1,1,"{""solin konutlari 1 etap sitesi"": 38035.71}",0.0,
sea_life,sea life,1,2,"{""sea life"": 63651.315}",0.0,
vista_evleri_1,vista evleri 1 sitesi,1,1,"{""vista evleri 1 sitesi"": 29600.0}",0.0,
cepni_up_town_evleri_2,cepni up town evleri 2. etap,1,2,"{""cepni up town evleri 2. etap"": 42878.79}",0.0,
yeseren,yeseren sitesi,1,1,"{""yeseren sitesi"": 36111.11}",0.0,
pinar,pinar sitesi,1,1,"{""pinar sitesi"": 29500.0}",0.0,
kavanya_gol,izmit kavanya gol projesi,1,1,"{""izmit kavanya gol projesi"": 34444.44}",0.0,
mamikler,mamikler sitesi,1,1,"{""mamikler sitesi"": 40434.78}",0.0,
zorlife,zorlife,1,1,"{""zorlife"": 26818.18}",0.0,
yuvam_akarca_evleri_3_ada,yuvam izmit akarca evleri 3. ada,1,1,"{""yuvam izmit akarca evleri 3. ada"": 40909.09}",0.0,
umuttepe_yolu_uzeri,izmit umuttepe yolu uzeri site,1,1,"{""izmit umuttepe yolu uzeri site"": 54666.67}",0.0,
concept_yahyakaptan,concept yahyakaptan evleri,1,1,"{""concept yahyakaptan evleri"": 46285.71}",0.0,
umuttepe_yolu_uzeri_kaboglu_mevki,izmit umuttepe yolu uzeri kaboglu mevki site,1,1,"{""izmit umuttepe yolu uzeri kaboglu mevki site"": 47333.33}",0.0,
sunrise_yesilova,sunrise yesilova,1,1,"{""sunrise yesilova"": 60000.0}",0.0,
dan_bayindirlik,dan bayindirlik konutlari,1,1,"{""dan bayindirlik konutlari"": 46869.57}",0.0,
asayra_dan_yuvam_akarca,asayra dan izmit yuvam akarca konutlari,1,1,"{""asayra dan izmit yuvam akarca konutlari"": 42692.31}",0.0,
art_yapi_elit_park,art yapi elit park evleri,1,1,"{""art yapi elit park evleri"": 39212.33}",0.0,
gulen,gulen sitesi,1,1,"{""gulen sitesi"": 45833.33}",0.0,
evedin_yuvam_akarca_orkide,evedin yuvam akarca orkide evleri,1,1,"{""evedin yuvam akarca orkide evleri"": 33750.0}",0.0,
plaj_yolu_sea_life,izmit plaj yolu sea life,1,1,"{""izmit plaj yolu sea life"": 50526.32}",0.0,
plajyolu_harika_konum_da,izmit plajyolu harika konum'da site,1,1,"{""izmit plajyolu harika konum'da site"": 29629.63}",0.0,
nikomedya_deniz,nikomedya deniz sitesi,1,1,"{""nikomedya deniz sitesi"": 48666.67}",0.0,
bayindirlik_konutlari_11_ada,bayindirlik konutlari 11. ada,1,1,"{""bayindirlik konutlari 11. ada"": 32083.33}",0.0,
akkus,akkus sitesi,1,1,"{""akkus sitesi"": 32666.67}",0.0,
kucukyali,kucukyali evleri,1,1,"{""kucukyali evleri"": 35000.0}",0.0,
turkuaz_park,turkuaz park,1,2,"{""turkuaz park"": 60823.53}",0.0,
alikahya_kavanium,alikahya kavanium evleri,1,1,"{""alikahya kavanium evleri"": 52000.0}",0.0,
gundogdu_eren_life,izmit gundogdu eren life,1,1,"{""izmit gundogdu eren life"": 36428.57}",0.0,
dogus,dogus sitesi,1,1,"{""dogus sitesi"": 30740.74}",0.0,
selale,selale evleri,1,1,"{""selale evleri"": 48484.85}",0.0,
gundogduda,izmit gundogduda satilik site,1,1,"{""izmit gundogduda satilik site"": 47142.86}",0.0,
akkonak,akkonak evleri,1,1,"{""akkonak evleri"": 41818.18}",0.0,
golkay_star_life,golkay star life sitesi,1,1,"{""golkay star life sitesi"": 32922.08}",0.0,
sehir_h_karsisi,sehir h. karsisi satilik site,1,1,"{""sehir h. karsisi satilik site"": 46666.67}",0.0,
kavanium_evleri_815_ada,kavanium izmit evleri 815 ada,1,1,"{""kavanium izmit evleri 815 ada"": 49679.49}",0.0,
belediye_memurlar,belediye memurlar sitesi,1,1,"{""belediye memurlar sitesi"": 23333.33}",0.0,
bayindirlik_konutlari_12_ada,bayindirlik konutlari 12. ada,1,1,"{""bayindirlik konutlari 12. ada"": 46666.67}",0.0,
gundogdu_bayindirlik_konutlari_6_ada_huzur,gundogdu bayindirlik konutlari 6. ada huzur sitesi,1,1,"{""gundogdu bayindirlik konutlari 6. ada huzur sitesi"": 33325.0}",0.0,
iz_tepe,iz tepe sitesi,1,1,"{""iz tepe sitesi"": 34033.61}",0.0,
tepekoy_toki_konutlari_191_ada,tepekoy toki konutlari 191. ada,1,1,"{""tepekoy toki konutlari 191. ada"": 43750.0}",0.0,
yesilova_anaket,yesilova anaket sitesi,1,1,"{""yesilova anaket sitesi"": 41212.12}",0.0,
sehri_bahce_3,sehri bahce 3 sitesi,1,1,"{""sehri bahce 3 sitesi"": 70952.38}",0.0,
yuvam_akarca_evleri_1_ada,yuvam izmit akarca evleri 1. ada,1,1,"{""yuvam izmit akarca evleri 1. ada"": 30000.0}",0.0,
maide,maide evleri,1,1,"{""maide evleri"": 27192.98}",0.0,
seymen,seymen rezidans | seymen sitesi,2,2,"{""seymen sitesi"": 21111.11, ""seymen rezidans"": 55714.29}",34603.18,possible_bad_merge
balabani,balabani sitesi,1,1,"{""balabani sitesi"": 27083.33}",0.0,
venedik,venedik evleri,1,2,"{""venedik evleri"": 42500.0}",0.0,
listing_portal_temiz_kullanisli,listing_portal temiz kullanisli site,1,1,"{""listing_portal temiz kullanisli site"": 41400.0}",0.0,
kurucesme_doktorlar,kurucesme doktorlar sitesi,1,1,"{""kurucesme doktorlar sitesi"": 47368.42}",0.0,
kabaoglunda,kabaoglunda site,1,1,"{""kabaoglunda site"": 42613.64}",0.0,
tam_gun,tam gun evleri,1,3,"{""tam gun evleri"": 42307.69}",0.0,
nikomedya_can,nikomedya can sitesi,1,1,"{""nikomedya can sitesi"": 48484.85}",0.0,
mihrimah,mihrimah sitesi,1,1,"{""mihrimah sitesi"": 40166.67}",0.0,
kavanyum_bagcesme,kavanyum bagcesme sitesi,1,2,"{""kavanyum bagcesme sitesi"": 40805.085}",0.0,
normcity,normcity,1,2,"{""normcity"": 41749.994999999995}",0.0,
vadikent_4,vadikent 4. etap konutlari,1,1,"{""vadikent 4. etap konutlari"": 48529.41}",0.0,
kore,kore evleri sitesi,1,1,"{""kore evleri sitesi"": 44736.84}",0.0,
kent_konutlari_3,izmit kent konutlari 3. etap,1,3,"{""izmit kent konutlari 3. etap"": 42941.18}",0.0,
toki_cedit_mahallesi,toki izmit cedit mahallesi konutlari,1,1,"{""toki izmit cedit mahallesi konutlari"": 51136.36}",0.0,
saray,saray evleri sitesi,1,1,"{""saray evleri sitesi"": 38750.0}",0.0,
armada_kent_5,armada kent 5. etap sitesi,1,2,"{""armada kent 5. etap sitesi"": 72795.455}",0.0,
nergis,nergis evleri sitesi,1,2,"{""nergis evleri sitesi"": 32835.825}",0.0,
armadakent_3,armadakent 3 etap sitesi | armadakent 3. etap,2,3,"{""armadakent 3 etap sitesi"": 75000.0, ""armadakent 3. etap"": 71478.695}",3521.304999999993,
innovia_terrace,innovia terrace,1,3,"{""innovia terrace"": 42408.91}",0.0,
lilyum_park_3,lilyum park 3,1,1,"{""lilyum park 3"": 39285.71}",0.0,
kent_tuana,kent konut tuana evleri,1,2,"{""kent konut tuana evleri"": 62504.395000000004}",0.0,
myra_2,myra 2 sitesi,1,1,"{""myra 2 sitesi"": 56862.75}",0.0,
bagcesme_konaklari,bagcesme konaklari,1,1,"{""bagcesme konaklari"": 60833.33}",0.0,
erenkaya_park,erenkaya park evleri | erenkaya park evleri sitesi,2,2,"{""erenkaya park evleri sitesi"": 54137.93, ""erenkaya park evleri"": 46428.57}",7709.360000000001,
lilyum_park_4,lilyum park 4 evleri,1,2,"{""lilyum park 4 evleri"": 54537.035}",0.0,
bagcesmede,bagcesmede site,1,2,"{""bagcesmede site"": 51760.565}",0.0,
bagkale,bagkale evleri,1,1,"{""bagkale evleri"": 32241.38}",0.0,
cukurbag_mah_guneskent,cukurbag mah. guneskent sitesi,1,1,"{""cukurbag mah. guneskent sitesi"": 31818.18}",0.0,
visinya,visinya evleri,1,2,"{""visinya evleri"": 34489.455}",0.0,
remax_bagcesme_orhan_mh,remax'bagcesme orhan mh site,1,1,"{""remax'bagcesme orhan mh site"": 36521.74}",0.0,
merdoglu,merdoglu sitesi,1,1,"{""merdoglu sitesi"": 23636.36}",0.0,
zafira,zafira evleri,1,1,"{""zafira evleri"": 42333.33}",0.0,
bagcesme_kavanium,bagcesme kavanium sitesi,1,1,"{""bagcesme kavanium sitesi"": 42761.9}",0.0,
fnd_smart_side_2,fnd smart side 2,1,1,"{""fnd smart side 2"": 52307.69}",0.0,
kavanium_bagcesme,kavanium bagcesme,1,1,"{""kavanium bagcesme"": 52777.78}",0.0,
birikim_gayrimenkulden,birikim gayrimenkulden site,1,1,"{""birikim gayrimenkulden site"": 29350.0}",0.0,
polen_park,polen park sitesi,1,1,"{""polen park sitesi"": 26428.57}",0.0,
semt_bahcecik,semt bahcecik sitesi,1,1,"{""semt bahcecik sitesi"": 61111.11}",0.0,
bahcecik_kalici_konutlar,bahcecik kalici konutlar,1,1,"{""bahcecik kalici konutlar"": 35000.0}",0.0,
twinkle_life,twinkle life sitesi,1,3,"{""twinkle life sitesi"": 53125.0}",0.0,
kullar,kullar site,1,1,"{""kullar site"": 35925.93}",0.0,
ozemsan,ozemsan sitesi,1,1,"{""ozemsan sitesi"": 34583.33}",0.0,
vira,vira evleri projesi,1,1,"{""vira evleri projesi"": 35348.84}",0.0,
alacati_dan_yaylacik_mh_de_havuzlu,alacati'dan yaylacik mh.'de havuzlu site,1,1,"{""alacati'dan yaylacik mh.'de havuzlu site"": 43571.43}",0.0,
barbaros_mahallesinde,basiskele barbaros mahallesinde site,1,1,"{""basiskele barbaros mahallesinde site"": 37711.86}",0.0,
egimsiz,egimsiz site,1,2,"{""egimsiz site"": 55861.245}",0.0,
yenikoy_kalici_konutlari_12_ada,yenikoy kalici konutlari 12. ada,1,1,"{""yenikoy kalici konutlari 12. ada"": 34500.0}",0.0,
atakent_ustpark,atakent ustpark sitesi,1,1,"{""atakent ustpark sitesi"": 35625.0}",0.0,
selimoglu,selimoglu sitesi,1,1,"{""selimoglu sitesi"": 32857.14}",0.0,
dongel_de,basiskele dongel'de site,1,1,"{""basiskele dongel'de site"": 40740.74}",0.0,
bahama_insaat,bahama insaat projesi,1,1,"{""bahama insaat projesi"": 48913.04}",0.0,
isil,isil sitesi,1,1,"{""isil sitesi"": 32692.31}",0.0,
seyr_i_vadi,seyr-i vadi,1,1,"{""seyr-i vadi"": 40000.0}",0.0,
erguvan_konaklari,erguvan konaklari,1,2,"{""erguvan konaklari"": 38013.89}",0.0,
reyhan,reyhan konutlari,1,1,"{""reyhan konutlari"": 31600.0}",0.0,
villa_liva,villa liva,1,2,"{""villa liva"": 50576.925}",0.0,
yusra,yusra evleri,1,1,"{""yusra evleri"": 28000.0}",0.0,
dlux,dlux basiskele,1,1,"{""dlux basiskele"": 43225.81}",0.0,
garden,garden basiskele sitesi,1,1,"{""garden basiskele sitesi"": 40882.35}",0.0,
vadi_suit,vadi suit sitesi,1,1,"{""vadi suit sitesi"": 35121.21}",0.0,
platinium,platinium evleri,1,1,"{""platinium evleri"": 36176.47}",0.0,
panorama_3,panorama 3 sitesi,1,1,"{""panorama 3 sitesi"": 68780.49}",0.0,
vizyon_dan_basiskelede,vizyon'dan basiskelede site,1,1,"{""vizyon'dan basiskelede site"": 48625.0}",0.0,
yesilyurt,basiskele yesilyurt site | kocaeli yesilyurt site,2,2,"{""basiskele yesilyurt site"": 41935.48, ""kocaeli yesilyurt site"": 38636.36}",3299.1200000000026,
megatron_azize,megatron azize evleri,1,4,"{""megatron azize evleri"": 40409.47}",0.0,
manar_yuvacik_2,manar yuvacik 2,1,1,"{""manar yuvacik 2"": 44636.02}",0.0,
yuvacik_pasadag_yesil_vadi,yuvacik pasadag yesil vadi,1,1,"{""yuvacik pasadag yesil vadi"": 41000.0}",0.0,
helin,helin sitesi,1,3,"{""helin sitesi"": 36647.06}",0.0,
loca_torunoglu,loca torunoglu sitesi,1,1,"{""loca torunoglu sitesi"": 45588.24}",0.0,
cb_mark_tan_vadi,cb- mark' tan vadi,1,1,"{""cb- mark' tan vadi"": 46250.0}",0.0,
cb_envoy_dan_yesilyurt_mah,cb envoy'dan yesilyurt mah. site,1,1,"{""cb envoy'dan yesilyurt mah. site"": 35344.83}",0.0,
cadde_53,cadde 53 konutlari,1,1,"{""cadde 53 konutlari"": 31176.47}",0.0,
rozna,rozna sitesi,1,1,"{""rozna sitesi"": 48588.79}",0.0,
yonca_evleri_2,yonca evleri 2,1,1,"{""yonca evleri 2"": 41666.67}",0.0,
memur_sen,memur-sen sitesi,1,1,"{""memur-sen sitesi"": 28500.0}",0.0,
royal_park,royal park sitesi,1,1,"{""royal park sitesi"": 35714.29}",0.0,
basiskele_de_havuzlu,basiskele'de havuzlu site,1,2,"{""basiskele'de havuzlu site"": 44494.649999999994}",0.0,
remax_dreamden_fatih_de,remax dreamden basiskele fatih'de site,1,1,"{""remax dreamden basiskele fatih'de site"": 32333.33}",0.0,
yuvacik_vadi,yuvacik vadi,1,3,"{""yuvacik vadi"": 35000.0}",0.0,
yesilyurtda,basiskele yesilyurtda site,1,1,"{""basiskele yesilyurtda site"": 42500.0}",0.0,
torunogullari_park_2,torunogullari park 2,1,1,"{""torunogullari park 2"": 29679.14}",0.0,
pasadag_mah_full_deniz_manzarali,basiskele pasadag mah. full deniz manzarali site,1,1,"{""basiskele pasadag mah. full deniz manzarali site"": 46470.59}",0.0,
cb_mahall_den_pasadag_da,cb mahall'den pasadag'da site,1,1,"{""cb mahall'den pasadag'da site"": 42857.14}",0.0,
supark_megaron,supark megaron,1,1,"{""supark megaron"": 41319.44}",0.0,
akven_armoni_teras,akven armoni teras,1,1,"{""akven armoni teras"": 51415.09}",0.0,
manaryuvacik,manaryuvacik sitesi,1,1,"{""manaryuvacik sitesi"": 48529.41}",0.0,
boyunegmez_yasam,boyunegmez yasam evleri,1,1,"{""boyunegmez yasam evleri"": 35384.62}",0.0,
vistapark,vistapark evleri,1,1,"{""vistapark evleri"": 60000.0}",0.0,
cati_dubleks_havuzlu,cati dubleks 210m2 havuzlu site | cati dubleks havuzlu site,2,2,"{""cati dubleks havuzlu site"": 34545.45, ""cati dubleks 210m2 havuzlu site"": 43809.52}",9264.07,possible_bad_merge
hanzade_palace,hanzade palace sitesi,1,1,"{""hanzade palace sitesi"": 36131.39}",0.0,
listing_portal_vadi_yuvacik,listing_portal vadi yuvacik site,1,1,"{""listing_portal vadi yuvacik site"": 31843.75}",0.0,
dongelde,dongelde site,1,1,"{""dongelde site"": 30774.19}",0.0,
havuzlu,daire havuzlu site,1,1,"{""daire havuzlu site"": 55625.0}",0.0,
basiskelede_prejtijli,basiskelede prejtijli proje,1,1,"{""basiskelede prejtijli proje"": 35000.0}",0.0,
yuz_yapi_dan_deniz_ve_vadi,yuz yapi'dan deniz ve vadi,1,1,"{""yuz yapi'dan deniz ve vadi"": 43421.05}",0.0,
baydar,baydar sitesi,1,1,"{""baydar sitesi"": 31052.63}",0.0,
demtas_koygun_sahil,demtas koygun sahil sitesi,1,1,"{""demtas koygun sahil sitesi"": 29310.34}",0.0,
d_kent,d kent sitesi,1,1,"{""d kent sitesi"": 46875.0}",0.0,
kovuk_cinar,kovuk cinar sitesi,1,1,"{""kovuk cinar sitesi"": 43333.33}",0.0,
karamursel_aydin,karamursel aydin sitesi,1,1,"{""karamursel aydin sitesi"": 41714.29}",0.0,
gizli_bahce,gizli bahce sitesi,1,1,"{""gizli bahce sitesi"": 44615.38}",0.0,
genc_alp,genc alp sitesi,1,1,"{""genc alp sitesi"": 31363.64}",0.0,
adres_emlaktan_kent,adres emlaktan kent,1,1,"{""adres emlaktan kent"": 39583.33}",0.0,
temmuz_da,temmuz'da site,1,1,"{""temmuz'da site"": 45312.5}",0.0,
