raw_name,proposed_canonical_id,reason,frequency,mean_residual,needs_manual_review,mean_price,median_price
platinium evleri,platinium,low_freq_kept_separate_review,1,,True,,
Panorama 3 Sitesi,panorama_3,low_freq_kept_separate_review,1,,True,,
vizyon'dan basiskelede site,vizyon_dan_basiskelede,low_freq_kept_separate_review,1,,True,,
basiskele yesilyurt site,yesilyurt,low_freq_kept_separate_review,2,,True,,
kocaeli yesilyurt site,yesilyurt,low_freq_kept_separate_review,2,,True,,
Panoramakent 4,panoramakent,near_dict_not_merged_conservative,3,,True,,
Manar Yuvacık 2,manar_yuvacik_2,low_freq_kept_separate_review,1,,True,,
Panoramakent 2 Sitesi,panoramakent_2,low_freq_kept_separate_review,2,,True,,
Panoramakent 2 Sitesi,panoramakent,near_dict_not_merged_conservative,2,,True,,
yuvacik pasadag yesil vadi,yuvacik_pasadag_yesil_vadi,low_freq_kept_separate_review,1,,True,,
Loca Torunoğlu Sitesi,loca_torunoglu,low_freq_kept_separate_review,1,,True,,
cb- mark' tan vadi,cb_mark_tan_vadi,low_freq_kept_separate_review,1,,True,,
cb envoy'dan yesilyurt mah. site,cb_envoy_dan_yesilyurt_mah,low_freq_kept_separate_review,1,,True,,
Secret Garden,secret_garden,low_freq_kept_separate_review,2,,True,,
Cadde 53 Konutları,cadde_53,low_freq_kept_separate_review,1,,True,,
Panoramakent 1 Sitesi,panoramakent,near_dict_not_merged_conservative,5,,True,,
Rozna Sitesi,rozna,low_freq_kept_separate_review,1,,True,,
Yonca Evleri 2,yonca_evleri_2,low_freq_kept_separate_review,1,,True,,
Memur-Sen Sitesi,memur_sen,low_freq_kept_separate_review,1,,True,,
May Kent 2 Sitesi,may_kent_2,low_freq_kept_separate_review,2,,True,,
Royal Park Sitesi,royal_park,low_freq_kept_separate_review,1,,True,,
basiskele'de havuzlu site,basiskele_de_havuzlu,low_freq_kept_separate_review,2,,True,,
Panoramakent 1,panoramakent,near_dict_not_merged_conservative,5,,True,,
Panoramakent 1,panoramakent,near_dict_not_merged_conservative,5,,True,,
Lotus Mahza,lotus_mahza,low_freq_kept_separate_review,2,,True,,
remax dreamden basiskele fatih'de site,remax_dreamden_fatih_de,low_freq_kept_separate_review,1,,True,,
lotus evleri,lotus,low_freq_kept_separate_review,2,,True,,
basiskele yesilyurtda site,yesilyurtda,low_freq_kept_separate_review,1,,True,,
Torunoğulları Park 2,torunogullari_park_2,low_freq_kept_separate_review,1,,True,,
Akasya Modern Evleri,akasya_modern,low_freq_kept_separate_review,2,,True,,
basiskele pasadag mah. full deniz manzarali site,pasadag_mah_full_deniz_manzarali,low_freq_kept_separate_review,1,,True,,
cb mahall'den pasadag'da site,cb_mahall_den_pasadag_da,low_freq_kept_separate_review,1,,True,,
Supark Megaron,supark_megaron,low_freq_kept_separate_review,1,,True,,
Akven Armoni Teras,akven_armoni_teras,low_freq_kept_separate_review,1,,True,,
ManarYuvacık Sitesi,manaryuvacik,low_freq_kept_separate_review,1,,True,,
Boyuneğmez Yaşam Evleri,boyunegmez_yasam,low_freq_kept_separate_review,1,,True,,
basiskele'de havuzlu site,basiskele_de_havuzlu,low_freq_kept_separate_review,2,,True,,
Panoramakent 1 Sitesi,panoramakent,near_dict_not_merged_conservative,5,,True,,
Vistapark Evleri,vistapark,low_freq_kept_separate_review,1,,True,,
cati dubleks havuzlu site,cati_dubleks_havuzlu,low_freq_kept_separate_review,2,,True,,
Hanzade Palace Sitesi,hanzade_palace,low_freq_kept_separate_review,1,,True,,
Venedik Evleri,venedik,low_freq_kept_separate_review,2,,True,,
listing_portal vadi yuvacik site,listing_portal_vadi_yuvacik,low_freq_kept_separate_review,1,,True,,
dongelde site,dongelde,low_freq_kept_separate_review,1,,True,,
Dream Gardens Sitesi,dream_gardens,low_freq_kept_separate_review,2,,True,,
daire havuzlu site,havuzlu,low_freq_kept_separate_review,1,,True,,
basiskelede prejtijli proje,basiskelede_prejtijli,low_freq_kept_separate_review,1,,True,,
yuz yapi'dan deniz ve vadi,yuz_yapi_dan_deniz_ve_vadi,low_freq_kept_separate_review,1,,True,,
Baydar Sitesi,baydar,low_freq_kept_separate_review,1,,True,,
Demtaş Koygun Sahil Sitesi,demtas_koygun_sahil,low_freq_kept_separate_review,1,,True,,
D Kent Sitesi,d_kent,low_freq_kept_separate_review,1,,True,,
Kovuk Çınar Sitesi,kovuk_cinar,low_freq_kept_separate_review,1,,True,,
karamursel aydin sitesi,karamursel_aydin,low_freq_kept_separate_review,1,,True,,
Gizli Bahçe Sitesi,gizli_bahce,low_freq_kept_separate_review,1,,True,,
Meriç Sitesi,meric,low_freq_kept_separate_review,2,,True,,
Genç Alp Sitesi,genc_alp,low_freq_kept_separate_review,1,,True,,
adres emlaktan kent,adres_emlaktan_kent,low_freq_kept_separate_review,1,,True,,
temmuz'da site,temmuz_da,low_freq_kept_separate_review,1,,True,,
remax kanyon'dan vadi,remax_kanyon_dan_vadi,low_freq_kept_separate_review,1,,True,,
remax kanyon'dan site,remax_kanyon_dan,low_freq_kept_separate_review,1,,True,,
Yamaç Evleri,yamac,low_freq_kept_separate_review,1,,True,,
Hetaş Konakları Sitesi,hetas_konaklari,low_freq_kept_separate_review,2,,True,,
asansorlu site,asansorlu,low_freq_kept_separate_review,1,,True,,
ulu cami yakininda site,ulu_cami_yakininda,low_freq_kept_separate_review,1,,True,,
beykent konaklari 611 projesi,beykent_konaklari_611,low_freq_kept_separate_review,1,,True,,
kartepe'de site,kartepe_de,low_freq_kept_separate_review,2,,True,,
Onur Sitesi,onur,low_freq_kept_separate_review,2,,True,,
kartepe fsm kent,kartepe_fsm_kent,low_freq_kept_separate_review,1,,True,,
Cadde-i Kübra Sitesi,cadde_i_kubra,low_freq_kept_separate_review,1,,True,,
Empire House Sitesi,empire_house,low_freq_kept_separate_review,1,,True,,
yagmur dan satilik site,yagmur_dan,low_freq_kept_separate_review,1,,True,,
ena gayrimenkulden kartepe s.royal2 sit,ena_gayrimenkulden_kartepe_s_royal2,low_freq_kept_separate_review,1,,True,,
Kafkas Dostluk Konutları,kafkas_dostluk,low_freq_kept_separate_review,1,,True,,
Meridyen Elite Sitesi,meridyen_elite,low_freq_kept_separate_review,1,,True,,
kartepe dumlupinar ritim naz residence,kartepe_dumlupinar_ritim_naz,low_freq_kept_separate_review,1,,True,,
Capediem Kartepe Evleri,capediem_kartepe,low_freq_kept_separate_review,1,,True,,
Beykent Konakları Sitesi,beykent_konaklari,low_freq_kept_separate_review,1,,True,,
Garden Kartepe 2 Sitesi,garden_kartepe_2,low_freq_kept_separate_review,1,,True,,
Hürsoy Behçelievler Sitesi,hursoy_behcelievler,low_freq_kept_separate_review,1,,True,,
satilik dubleks site,dubleks,low_freq_kept_separate_review,1,,True,,
Çınar Sitesi,cinar,low_freq_kept_separate_review,2,,True,,
Güçkat Life Sitesi,guckat_life,low_freq_kept_separate_review,1,,True,,
kartepe serender park,kartepe_serender_park,low_freq_kept_separate_review,1,,True,,
Ataköy Sitesi,atakoy,low_freq_kept_separate_review,1,,True,,
My World Kartepe Sitesi,my_world_kartepe,low_freq_kept_separate_review,1,,True,,
1.69 kredi icon residence,1_69_kredi_icon,low_freq_kept_separate_review,1,,True,,
A Plus Residence,a_plus,low_freq_kept_separate_review,1,,True,,
Kamelya Sitesi,kamelya,low_freq_kept_separate_review,2,,True,,
on cephe site,on_cephe,low_freq_kept_separate_review,1,,True,,
kartepe site,kartepe,low_freq_kept_separate_review,1,,True,,
son firsat kartepe fsm akev sitesi,son_kartepe_fsm_akev,low_freq_kept_separate_review,2,,True,,
ertugrul gazi'de site,ertugrul_gazi_de,low_freq_kept_separate_review,2,,True,,
dubleks kent,dubleks_kent,low_freq_kept_separate_review,1,,True,,
acill deallife'dan ataevlerde site,acill_deallife_dan_ataevlerde,low_freq_kept_separate_review,1,,True,,
hasanpasa butik site,hasanpasa_butik,low_freq_kept_separate_review,1,,True,,
son firsat kartepe fsm site,son_kartepe_fsm,low_freq_kept_separate_review,1,,True,,
kocaeli kartepe kosekoy site,kartepe_kosekoy,low_freq_kept_separate_review,1,,True,,
Hürsoy Nefes Kartepe Sitesi,hursoy_nefes_kartepe,low_freq_kept_separate_review,2,,True,,
Atakent Evleri 142. Ada,atakent_evleri_142_ada,low_freq_kept_separate_review,2,,True,,
Boutique Kartepe,boutique_kartepe,low_freq_kept_separate_review,1,,True,,
kartepe atakent konutlari,kartepe_atakent,low_freq_kept_separate_review,1,,True,,
kartepe cadde life sitesi,kartepe_cadde_life,low_freq_kept_separate_review,2,,True,,
Pakmaya Deprem Konutları,pakmaya_deprem,low_freq_kept_separate_review,1,,True,,
Özdilek Atakent Konutları,ozdilek_atakent,low_freq_kept_separate_review,1,,True,,
MK Elegance Sitesi,mk_elegance,low_freq_kept_separate_review,2,,True,,
Atakent Evleri 131. Ada,atakent_evleri_131_ada,low_freq_kept_separate_review,1,,True,,
son firsat kartepe fsm akev sitesi,son_kartepe_fsm_akev,low_freq_kept_separate_review,2,,True,,
neff vizyon projesi,neff_vizyon,low_freq_kept_separate_review,1,,True,,
yatirimlik kiracili site,yatirimlik_kiracili,low_freq_kept_separate_review,1,,True,,
Hürsoy Sitesi Atakent 1,hursoy_sitesi_atakent_1,low_freq_kept_separate_review,1,,True,,
hasanpasa mahallesinde butik site,hasanpasa_mahallesinde_butik,low_freq_kept_separate_review,1,,True,,
kent meydaninda 1.99 krediyle site,kent_meydaninda_1_99_krediyle,low_freq_kept_separate_review,1,,True,,
remax myra'dan kartepe fsm'de site,remax_myra_dan_kartepe_fsm_de,low_freq_kept_separate_review,1,,True,,
ertugrul gazi mh satilik site,ertugrul_gazi_mh,low_freq_kept_separate_review,1,,True,,
kartepe'de manzarali site,kartepe_de_manzarali,low_freq_kept_separate_review,1,,True,,
emlakcim41 kent,emlakcim41_kent,low_freq_kept_separate_review,1,,True,,
Kartepe Stone Suite,kartepe_stone_suite,low_freq_kept_separate_review,1,,True,,
korhandan kent,korhandan_kent,low_freq_kept_separate_review,1,,True,,
kartepe kent merkezinde site,kartepe_kent_merkezinde,low_freq_kept_separate_review,1,,True,,
Hürsoy Sapphire,hursoy_sapphire,low_freq_kept_separate_review,1,,True,,
gate41 masukiye projesi,gate41_masukiye,low_freq_kept_separate_review,1,,True,,
Gülaş Sitesi,gulas,low_freq_kept_separate_review,1,,True,,
Adesa Sitesi,adesa,low_freq_kept_separate_review,1,,True,,
Kartepe Meridyen,kartepe_meridyen,low_freq_kept_separate_review,1,,True,,
ekomaxdan sinirsiz kredi asansoru site,ekomaxdan_sinirsiz_kredi_asansoru,low_freq_kept_separate_review,1,,True,,
Gate 41 Sitesi,gate_41,low_freq_kept_separate_review,1,,True,,
K. H. Ekşioğlu İnşaat Limited Şirketi,k_h_eksioglu_insaat_limited_sirketi,low_freq_kept_separate_review,2,,True,,
fsm mahallesi'nde luks site,fsm_mahallesi_nde,low_freq_kept_separate_review,1,,True,,
Ağkoç Evleri 2,agkoc_evleri_2,low_freq_kept_separate_review,1,,True,,
derbent mh site,derbent_mh,low_freq_kept_separate_review,1,,True,,
Ritim Kartepe Konutları,ritim_kartepe,low_freq_kept_separate_review,2,,True,,
ekomax'dan e.gazi asansrlu havzlu site,ekomax_dan_e_gazi_asansrlu_havzlu,low_freq_kept_separate_review,1,,True,,
Paşapark Evleri 12 Site,pasapark_evleri_12,low_freq_kept_separate_review,1,,True,,
Bizim Konaklar Sitesi,bizim_konaklar,low_freq_kept_separate_review,1,,True,,
Effect Kartepe,effect_kartepe,low_freq_kept_separate_review,2,,True,,
Ritim Kartepe Konutları,ritim_kartepe,low_freq_kept_separate_review,2,,True,,
kartepe'de havuzlu site,kartepe_de_havuzlu,low_freq_kept_separate_review,2,,True,,
Paşa Park Evleri 13,pasa_park_evleri_13,low_freq_kept_separate_review,2,,True,,
ekomax'dan kartpe fsm. mah. havzlu asanslu site,ekomax_dan_kartpe_fsm_mah_havzlu_asanslu,low_freq_kept_separate_review,1,,True,,
MRŞ Konakları,mrs_konaklari,low_freq_kept_separate_review,1,,True,,
aras gayrimenkulden fsm'de site,aras_gayrimenkulden_fsm_de,low_freq_kept_separate_review,1,,True,,
dan rezidans,dan,low_freq_kept_separate_review,1,,True,,
Elit Park Sitesi,elit_park,low_freq_kept_separate_review,2,,True,,
Olkar Saklı Vadi Konağı,olkar_sakli_vadi_konagi,low_freq_kept_separate_review,1,,True,,
100. Yıl Barışer Sitesi,100_yil_bariser,low_freq_kept_separate_review,2,,True,,
Toksoylu Sitesi,toksoylu,low_freq_kept_separate_review,1,,True,,
Versay Yamaçevler,versay_yamacevler,low_freq_kept_separate_review,1,,True,,
Değirmendere Modern Evleri,degirmendere_modern,low_freq_kept_separate_review,2,,True,,
Şirinkent Kalıcı Konutları 15. Ada,sirinkent_kalici_konutlari_15_ada,low_freq_kept_separate_review,1,,True,,
Versay Lilyum Park Sitesi,versay_lilyum_park,low_freq_kept_separate_review,1,,True,,
degirmendere yuzbasilar da site,degirmendere_yuzbasilar_da,low_freq_kept_separate_review,1,,True,,
piyalepasa da site,piyalepasa_da,low_freq_kept_separate_review,1,,True,,
manzara evleri,manzara,low_freq_kept_separate_review,2,,True,,
Melisa Sitesi,melisa,low_freq_kept_separate_review,1,,True,,
Deniz Yıldızı Evleri,deniz_yildizi,low_freq_kept_separate_review,2,,True,,
Azra 6 Sitesi,azra_6,low_freq_kept_separate_review,2,,True,,
golcuk degirmendere metropolitangreyeffect sit,golcuk_degirmendere_metropolitangreyeffect,low_freq_kept_separate_review,1,,True,,
golcuk yeni mah. faralya sitesi,golcuk_mah_faralya,low_freq_kept_separate_review,1,,True,,
Şirinkent Kalıcı Konutları 19. Ada,sirinkent_kalici_konutlari_19_ada,low_freq_kept_separate_review,1,,True,,
Doğan Evleri,dogan,low_freq_kept_separate_review,1,,True,,
Asena Sitesi,asena,low_freq_kept_separate_review,1,,True,,
yakamos sitesi,yakamos,low_freq_kept_separate_review,1,,True,,
topcular'da site,topcular_da,low_freq_kept_separate_review,1,,True,,
Olkar Safir,olkar_safir,low_freq_kept_separate_review,2,,True,,
Saraylı Kalıcı Konutları 181. Ada,sarayli_kalici_konutlari_181_ada,low_freq_kept_separate_review,1,,True,,
Saklı Vadi Evleri,sakli_vadi,low_freq_kept_separate_review,1,,True,,
Armada Sitesi,armada,low_freq_kept_separate_review,1,,True,,
Değirmendere Modern Evleri,degirmendere_modern,low_freq_kept_separate_review,2,,True,,
Göztepe Evleri,goztepe,low_freq_kept_separate_review,1,,True,,
tanyildizdan golcuk elit park,tanyildizdan_golcuk_elit_park,low_freq_kept_separate_review,1,,True,,
Övünç Sitesi,ovunc,low_freq_kept_separate_review,1,,True,,
bahce dubleks site,bahce_dubleks,low_freq_kept_separate_review,1,,True,,
Olkar Ataşehir,olkar_atasehir,low_freq_kept_separate_review,2,,True,,
cb envoy golcuk yeni mh. faralya sitesi,cb_envoy_golcuk_mh_faralya,low_freq_kept_separate_review,1,,True,,
Palmiye Sitesi,palmiye,low_freq_kept_separate_review,1,,True,,
golcuk balaban mimoza kent,golcuk_balaban_mimoza_kent,low_freq_kept_separate_review,1,,True,,
Saraylı Kalıcı Konutları 182. Ada,sarayli_kalici_konutlari_182_ada,low_freq_kept_separate_review,1,,True,,
Metropolitan Grey Effect,metropolitan_grey_effect,low_freq_kept_separate_review,2,,True,,
Deniz Yıldızı Evleri,deniz_yildizi,low_freq_kept_separate_review,2,,True,,
Civan Park Evleri,civan_park,low_freq_kept_separate_review,1,,True,,
Azat Park Evleri,azat_park,low_freq_kept_separate_review,1,,True,,
beyaz vadi,beyaz_vadi,low_freq_kept_separate_review,1,,True,,
Metropolitan Grey Effect,metropolitan_grey_effect,low_freq_kept_separate_review,2,,True,,
100. Yıl Barışer Sitesi,100_yil_bariser,low_freq_kept_separate_review,2,,True,,
yeni mahallede site,mahallede,low_freq_kept_separate_review,1,,True,,
topcular mh. ronesans sitesi,topcular_mh_ronesans,low_freq_kept_separate_review,1,,True,,
donanma olkar vadi,donanma_olkar_vadi,low_freq_kept_separate_review,1,,True,,
Olkar Ataşehir,olkar_atasehir,low_freq_kept_separate_review,2,,True,,
Versay Yamaç Evler Sitesi,versay_yamac_evler,low_freq_kept_separate_review,2,,True,,
Barış Park Evleri 1,baris_park_evleri_1,low_freq_kept_separate_review,2,,True,,
tasdan premium city,tasdan_premium_city,low_freq_kept_separate_review,2,,True,,
tasdan premium city,tasdan_premium_city,low_freq_kept_separate_review,2,,True,,
topcularda havuzlu site,topcularda_havuzlu,low_freq_kept_separate_review,1,,True,,
sehitler mah.vgm sit,sehitler_mah_vgm,low_freq_kept_separate_review,1,,True,,
Yaşam Evleri,yasam,low_freq_kept_separate_review,2,,True,,
Ata-1 Sitesi,ata_1,low_freq_kept_separate_review,2,,True,,
Fırtına Sitesi,firtina,low_freq_kept_separate_review,1,,True,,
Mimoza Evleri,mimoza,low_freq_kept_separate_review,1,,True,,
Ata-1 Sitesi,ata_1,low_freq_kept_separate_review,2,,True,,
torunogullari ormania sitesi,torunogullari_ormania,low_freq_kept_separate_review,1,,True,,
Şahan Torunoğulları Sitesi,sahan_torunogullari,low_freq_kept_separate_review,2,,True,,
cb envoy ihsaniye'de site,cb_envoy_ihsaniye_de,low_freq_kept_separate_review,1,,True,,
Ayşe Torunoğulları Sitesi,ayse_torunogullari,low_freq_kept_separate_review,1,,True,,
Şeval Sitesi,seval,low_freq_kept_separate_review,1,,True,,
Balaban City Sitesi,balaban_city,low_freq_kept_separate_review,2,,True,,
golcuk hisareyn de site,golcuk_hisareyn_de,low_freq_kept_separate_review,1,,True,,
Menekşe Park Evleri,menekse_park,low_freq_kept_separate_review,1,,True,,
ema emlak karakopru mah vip sit,ema_emlak_karakopru_vip,low_freq_kept_separate_review,1,,True,,
Çamlık Sitesi,camlik,low_freq_kept_separate_review,1,,True,,
Torunoğulları Sitesi,torunogullari,low_freq_kept_separate_review,1,,True,,
1sifir site,1sifir,low_freq_kept_separate_review,1,,True,,
Gölcük Kavanium 2 Etap,golcuk_kavanium_2,low_freq_kept_separate_review,2,,True,,
hisareynde site,hisareynde,low_freq_kept_separate_review,1,,True,,
Balaban City Sitesi,balaban_city,low_freq_kept_separate_review,2,,True,,
Yakamoz Sitesi,yakamoz,low_freq_kept_separate_review,1,,True,,
Yakamoz Sitesi,yakamoz_konutlari,near_dict_not_merged_conservative,1,,True,,
Örcün Manzara Evleri,orcun_manzara,low_freq_kept_separate_review,1,,True,,
Barış Vizyon Deluxe 3,baris_vizyon_deluxe_3,low_freq_kept_separate_review,2,,True,,
Nida Torunoğulları Sitesi,nida_torunogullari,low_freq_kept_separate_review,1,,True,,
sokkk fiyat ihsaniye merkez'de site,sokkk_fiyat_ihsaniye_merkez_de,low_freq_kept_separate_review,1,,True,,
golcuk degirmendere-orcun site,golcuk_degirmendere_orcun,low_freq_kept_separate_review,1,,True,,
kw arven'den hisareyn'de havuzlu site,kw_arven_den_hisareyn_de_havuzlu,low_freq_kept_separate_review,1,,True,,
Ilıca Evleri 3,ilica_evleri_3,low_freq_kept_separate_review,2,,True,,
cati dubleks 210m2 havuzlu site,cati_dubleks_havuzlu,low_freq_kept_separate_review,2,,True,,
